assembly_accession	assembly_name	taxon_id	organism_name	source_database	annotation_provider	access_url	file_format	release_date	retrieval_date	pipeline_name	pipeline_method	pipeline_version	last_modified_date	md5_checksum
GCA_036867785.1	ULAVAL_Pb3A	37360	Plasmodiophora brassicae	GenBank	University Laval	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/867/785/GCA_036867785.1_ULAVAL_Pb3A/GCA_036867785.1_ULAVAL_Pb3A_genomic.gff.gz	gff	2025-07-18	2025-10-14				2025-07-20	baee770b35283191af868ec8c7500499
GCA_900088445.1	PbNK65E	5821	Plasmodium berghei	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/088/445/GCA_900088445.1_PbNK65E/GCA_900088445.1_PbNK65E_genomic.gff.gz	gff	2016-09-10	2025-10-14				2021-09-24	f60eb1aa3bd8a1b3386eeb10e3b8b46c
GCA_900044335.1	PbK173	5821	Plasmodium berghei	GenBank	SC	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/044/335/GCA_900044335.1_PbK173/GCA_900044335.1_PbK173_genomic.gff.gz	gff	2016-02-10	2025-10-14				2021-09-27	e5d9fe3b3a85bbdcbd9ec9f37a192e1a
GCA_900095545.1	PBNK65NY	5821	Plasmodium berghei	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/545/GCA_900095545.1_PBNK65NY/GCA_900095545.1_PBNK65NY_genomic.gff.gz	gff	2016-09-02	2025-10-14				2021-09-26	8b85d76a2cc1b0b9a1da8b9ec79edd5a
GCA_900095585.1	PbSP11RLL	5821	Plasmodium berghei	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/585/GCA_900095585.1_PbSP11RLL/GCA_900095585.1_PbSP11RLL_genomic.gff.gz	gff	2016-11-23	2025-10-14				2021-09-24	729c2e2036bbe4cf59d3694a05c589ac
GCA_900095635.1	PbSP11A	5821	Plasmodium berghei	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/635/GCA_900095635.1_PbSP11A/GCA_900095635.1_PbSP11A_genomic.gff.gz	gff	2016-11-23	2025-10-14				2021-09-24	faac1c0f3a91eb99b605331923862862
GCA_900002375.2	GCA_900002375	5823	Plasmodium berghei ANKA	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/002/375/GCA_900002375.2_GCA_900002375/GCA_900002375.2_GCA_900002375_genomic.gff.gz	gff	2019-06-14	2025-10-14				2021-09-25	c840521f8b63f076332a0b3917dc48da
GCA_900095625.1	PchDS	5826	Plasmodium chabaudi adami	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/625/GCA_900095625.1_PchDS/GCA_900095625.1_PchDS_genomic.gff.gz	gff	2016-09-02	2025-10-14				2021-09-26	650a67c0c40c247df1b5fea9e385f930
GCA_900095565.1	PchDK	5826	Plasmodium chabaudi adami	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/565/GCA_900095565.1_PchDK/GCA_900095565.1_PchDK_genomic.gff.gz	gff	2016-11-23	2025-10-14				2021-09-24	855c335d4e313e3c1d13eb60ff541ec4
GCA_900002335.2	GCA_900002335	31271	Plasmodium chabaudi chabaudi	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/002/335/GCA_900002335.2_GCA_900002335/GCA_900002335.2_GCA_900002335_genomic.gff.gz	gff	2019-09-17	2025-10-14				2021-09-25	5d151c80c596584dc7cf46df65778388
GCA_023973825.1	ASM2397382v1	5824	Plasmodium brasilianum	GenBank	Centers for Disease Control and Prevention	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/973/825/GCA_023973825.1_ASM2397382v1/GCA_023973825.1_ASM2397382v1_genomic.gff.gz	gff	2022-06-29	2025-10-14				2025-06-24	dc5d80caef73c419ea3c499034db318c
GCA_900095555.1	PchAJ	31271	Plasmodium chabaudi chabaudi	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/555/GCA_900095555.1_PchAJ/GCA_900095555.1_PchAJ_genomic.gff.gz	gff	2016-09-02	2025-10-14				2021-09-26	3a6b28b400e51dc78535df8bcf35e5f3
GCA_900095605.1	PchCB	31271	Plasmodium chabaudi chabaudi	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/605/GCA_900095605.1_PchCB/GCA_900095605.1_PchCB_genomic.gff.gz	gff	2016-11-23	2025-10-14				2021-09-24	9515ed29be4f5f007115da43b041dc02
GCA_001680005.1	ASM168000v1	208452	Plasmodium coatneyi	GenBank	Malaria Host-Pathogen Interaction Center	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/680/005/GCA_001680005.1_ASM168000v1/GCA_001680005.1_ASM168000v1_genomic.gff.gz	gff	2016-09-16	2025-10-14				2025-06-20	02706ad3d8525e787a84c117a0c8c891
GCA_000321355.1	PcynB_1.0	1120755	Plasmodium cynomolgi strain B	GenBank	Osaka University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/321/355/GCA_000321355.1_PcynB_1.0/GCA_000321355.1_PcynB_1.0_genomic.gff.gz	gff	2015-10-27	2025-10-14				2019-06-08	cf34574823c187ac3159b7089c690a16
GCA_900097045.1	PGABG01	647221	Plasmodium gaboni	GenBank	Wellcome Trust Sanger Institute, Wellcome Genome Campus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/045/GCA_900097045.1_PGABG01/GCA_900097045.1_PGABG01_genomic.gff.gz	gff	2022-04-25	2025-10-14				2022-05-19	fa15ab255cb3d1b5b38b5582678a8cae
GCA_001602025.1	ASM160202v1	647221	Plasmodium gaboni	GenBank	UPENNBL	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/602/025/GCA_001602025.1_ASM160202v1/GCA_001602025.1_ASM160202v1_genomic.gff.gz	gff	2016-04-08	2025-10-14				2025-06-19	06654d8469490e4ef1036c7d36b54ed4
GCA_037954025.1	Pcoc_1	3886	Phaseolus coccineus	GenBank	Agricultural Genomics Institute at Shenzhen	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/954/025/GCA_037954025.1_Pcoc_1/GCA_037954025.1_Pcoc_1_genomic.gff.gz	gff	2024-04-04	2025-10-14				2024-04-05	27123ce4d4ccd56307dddc23b398e57e
GCA_900090045.1	PmUG01	5858	Plasmodium malariae	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/090/045/GCA_900090045.1_PmUG01/GCA_900090045.1_PmUG01_genomic.gff.gz	gff	2016-09-23	2025-10-14				2021-09-24	5c4bf36ea08ff2e07ae20521d3bff064
GCA_900090025.2	PowCR01	36330	Plasmodium ovale	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/090/025/GCA_900090025.2_PowCR01/GCA_900090025.2_PowCR01_genomic.gff.gz	gff	2018-06-26	2025-10-14				2021-09-24	9501ccad0d535c6049865a9adc0ecef2
GCA_900090005.1	PmlGA01	5858	Plasmodium malariae	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/090/005/GCA_900090005.1_PmlGA01/GCA_900090005.1_PmlGA01_genomic.gff.gz	gff	2018-06-16	2025-10-14				2021-09-24	bc7813b11494e9c260eb643ea60686c9
GCA_900090035.2	PocGH01	36330	Plasmodium ovale	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/090/035/GCA_900090035.2_PocGH01/GCA_900090035.2_PocGH01_genomic.gff.gz	gff	2018-11-16	2025-10-14				2021-09-24	e3b8ff54dfb2dd06c73af26eb998ecdb
GCA_001601855.1	ASM160185v1	5854	Plasmodium reichenowi	GenBank	UPENNBL	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/855/GCA_001601855.1_ASM160185v1/GCA_001601855.1_ASM160185v1_genomic.gff.gz	gff	2016-04-08	2025-10-14				2025-06-19	f45205da216e5e917eda4bcb0427cfc2
GCA_900097025.1	PRG01	5854	Plasmodium reichenowi	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/025/GCA_900097025.1_PRG01/GCA_900097025.1_PRG01_genomic.gff.gz	gff	2018-03-27	2025-10-14				2021-09-25	1affd146525dc4f1b234268bd6ed682d
GCA_900240055.1	PGABG02	720590	Plasmodium sp. DRC-Itaito	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/240/055/GCA_900240055.1_PGABG02/GCA_900240055.1_PGABG02_genomic.gff.gz	gff	2018-03-27	2025-10-14				2021-09-29	aa6a9dc998fd509d1f6d209ac06648a3
GCA_900095595.1	PPRFG01	880534	Plasmodium sp. gorilla clade G1	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/595/GCA_900095595.1_PPRFG01/GCA_900095595.1_PPRFG01_genomic.gff.gz	gff	2018-03-27	2025-10-14				2021-09-25	8f6fd205872f4caefc89ac72bf097940
GCA_900005765.1	PRELSG	85471	Plasmodium relictum	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/005/765/GCA_900005765.1_PRELSG/GCA_900005765.1_PRELSG_genomic.gff.gz	gff	2016-11-17	2025-10-14				2021-09-24	2a75a65d6c752a31932f1a4916bddc30
GCA_900097015.1	PADLG01	880535	Plasmodium sp. gorilla clade G2	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/015/GCA_900097015.1_PADLG01/GCA_900097015.1_PADLG01_genomic.gff.gz	gff	2018-03-27	2025-10-14				2021-09-25	4f9125a96b2699220cf15acc0bfa9586
GCA_900097035.1	PBLACG01	880536	Plasmodium sp. gorilla clade G3	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/035/GCA_900097035.1_PBLACG01/GCA_900097035.1_PBLACG01_genomic.gff.gz	gff	2018-03-27	2025-10-14				2021-09-25	e03e21e3056fa94147dcf1d0f2933f36
GCA_903994225.1	PVLDE_v1	138297	Plasmodium vinckei lentum	GenBank	KAUST	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/994/225/GCA_903994225.1_PVLDE_v1/GCA_903994225.1_PVLDE_v1_genomic.gff.gz	gff	2020-08-06	2025-10-14				2020-08-12	ade6d426f3359f03a3572aaf2cb64cfc
GCA_903994265.1	PVSEL_v1	5860	Plasmodium vinckei	GenBank	KAUST	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/994/265/GCA_903994265.1_PVSEL_v1/GCA_903994265.1_PVSEL_v1_genomic.gff.gz	gff	2020-08-06	2025-10-14				2020-08-12	0fab04982a58723dbaef15235ce44e0e
GCA_903994205.1	PVBDA_v1	119398	Plasmodium vinckei brucechwatti	GenBank	KAUST	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/994/205/GCA_903994205.1_PVBDA_v1/GCA_903994205.1_PVBDA_v1_genomic.gff.gz	gff	2020-08-06	2025-10-14				2020-08-12	e55d335f0ea7c60f3c8cfb35a69a8be8
GCA_903994235.1	PVPCR_v1	138298	Plasmodium vinckei petteri	GenBank	KAUST	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/994/235/GCA_903994235.1_PVPCR_v1/GCA_903994235.1_PVPCR_v1_genomic.gff.gz	gff	2020-08-06	2025-10-14				2020-08-12	76618869f15e4ba0f5843427dc5b0383
GCA_900681995.1	PVVCY_v1	54757	Plasmodium vinckei vinckei	GenBank	KAUST	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/681/995/GCA_900681995.1_PVVCY_v1/GCA_900681995.1_PVVCY_v1_genomic.gff.gz	gff	2019-01-30	2025-10-14				2021-09-25	6532447431e7bc889166d6b582fd3454
GCA_000002415.2	ASM241v2	5855	Plasmodium vivax	GenBank	TIGR	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/415/GCA_000002415.2_ASM241v2/GCA_000002415.2_ASM241v2_genomic.gff.gz	gff	2009-05-06	2025-10-14				2021-09-26	1d17ed9ab8e58d940ef7c18b8749c727
GCA_900093535.1	PvC01	5855	Plasmodium vivax	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/093/535/GCA_900093535.1_PvC01/GCA_900093535.1_PvC01_genomic.gff.gz	gff	2016-12-23	2025-10-14				2021-09-25	ad08a5a3547f2cb1dbccbc800bf1a475
GCA_900093545.1	PvT01	5855	Plasmodium vivax	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/093/545/GCA_900093545.1_PvT01/GCA_900093545.1_PvT01_genomic.gff.gz	gff	2016-10-07	2025-10-14				2021-09-24	c4b3c4742f0fe6f94d8d96ebdbc47843
GCA_900002385.2	GCA_900002385	5861	Plasmodium yoelii	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/002/385/GCA_900002385.2_GCA_900002385/GCA_900002385.2_GCA_900002385_genomic.gff.gz	gff	2019-06-04	2025-10-14				2021-09-25	fa51e52ffa597a42df8d35d7d9c8d97f
GCA_900093555.2	GCA_900093555	5855	Plasmodium vivax	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/093/555/GCA_900093555.2_GCA_900093555/GCA_900093555.2_GCA_900093555_genomic.gff.gz	gff	2019-08-01	2025-10-14				2021-09-26	fe524c0e8a1b9dbc9693044e2ad9d3cf
GCA_900002395.1	PYYM01	5861	Plasmodium yoelii	GenBank	SC	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/002/395/GCA_900002395.1_PYYM01/GCA_900002395.1_PYYM01_genomic.gff.gz	gff	2015-11-20	2025-10-14				2021-09-27	962209c494109190c091b58c03939741
GCA_020844765.3	17XNL_PSU_2	73239	Plasmodium yoelii yoelii	GenBank	Pennsylvania State University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/844/765/GCA_020844765.3_17XNL_PSU_2/GCA_020844765.3_17XNL_PSU_2_genomic.gff.gz	gff	2023-02-17	2025-10-14				2023-02-18	45ce0d24328521adc55f2ece33fdf2ac
GCA_039583875.1	PGUA_v1.0	2320717	Platanthera guangdongensis	GenBank	Fujian Agriculture and Forestry University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/583/875/GCA_039583875.1_PGUA_v1.0/GCA_039583875.1_PGUA_v1.0_genomic.gff.gz	gff	2024-05-16	2025-10-14				2024-05-16	d42a5461d4cccefb87d66b56202427df
GCA_040437455.1	PleCup_hybrid	202457	Plecturocebus cupreus	GenBank	Arizona State University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/437/455/GCA_040437455.1_PleCup_hybrid/GCA_040437455.1_PleCup_hybrid_genomic.gff.gz	gff	2024-07-02	2025-10-14				2024-07-02	ab9aea7a3b4508d87dfae89c5bd3d23a
GCA_039513925.1	PZIJ_v1.0	2320716	Platanthera zijinensis	GenBank	Fujian Agriculture and Forestry University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/513/925/GCA_039513925.1_PZIJ_v1.0/GCA_039513925.1_PZIJ_v1.0_genomic.gff.gz	gff	2024-05-09	2025-10-14				2024-05-10	2c2b4d0a2cbccba13556e43a705fc52e
GCA_029852705.2	AS_PC9.15	5322	Pleurotus ostreatus	GenBank	Academia Sinica	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/852/705/GCA_029852705.2_AS_PC9.15/GCA_029852705.2_AS_PC9.15_genomic.gff.gz	gff	2023-05-31	2025-10-14				2025-07-01	7040da1ac664fa46d258358ebd4f01c5
GCA_019677325.2	ASM1967732v2	5321	Pleurotus cornucopiae	GenBank	Institute of Agricultural Resources and Regional Planning	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/677/325/GCA_019677325.2_ASM1967732v2/GCA_019677325.2_ASM1967732v2_genomic.gff.gz	gff	2021-08-25	2025-10-14				2025-06-22	fb56234d791e555a80178cd90416462a
GCA_019096205.1	PxLV.1	51655	Plutella xylostella	GenBank	University of Adelaide	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/096/205/GCA_019096205.1_PxLV.1/GCA_019096205.1_PxLV.1_genomic.gff.gz	gff	2021-07-02	2025-10-14				2025-06-26	fe9b50dd7fb797fbb71f378fcce90da6
GCA_017301755.1	ASM1730175v1	38082	Pneumocystis wakefieldiae	GenBank	National Institutes Of Health	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/301/755/GCA_017301755.1_ASM1730175v1/GCA_017301755.1_ASM1730175v1_genomic.gff.gz	gff	2021-03-09	2025-10-14				2021-03-08	a983f200c4035b00589896a4f977e6b5
GCA_018127085.1	P2C.v1.0	2698480	Pneumocystis sp. 'macacae'	GenBank	National Institutes Of Health	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/127/085/GCA_018127085.1_P2C.v1.0/GCA_018127085.1_P2C.v1.0_genomic.gff.gz	gff	2021-04-23	2025-10-14				2025-06-23	73983177771efe87435fb1fdd332e3ad
GCA_000002765.3	GCA_000002765	36329	Plasmodium falciparum 3D7	GenBank	Plasmodium falciparum Genome Sequencing Consortium	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/765/GCA_000002765.3_GCA_000002765/GCA_000002765.3_GCA_000002765_genomic.gff.gz	gff	2019-10-22	2025-10-14				2021-09-25	17eff0cc830633097f50e656332d9697
GCA_000006355.3	GCA_000006355.2	5851	Plasmodium knowlesi strain H	GenBank	Wellcome Trust Sanger Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/355/GCA_000006355.3_GCA_000006355.2/GCA_000006355.3_GCA_000006355.2_genomic.gff.gz	gff	2021-01-08	2025-10-14				2021-09-26	3b0f89aff77d4bf2f172ca6937d7125d
GCA_001653235.2	ASM165323v2	1380566	Pochonia chlamydosporia 170	GenBank	The Institute of Vegetables and Flowers CAAS	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/653/235/GCA_001653235.2_ASM165323v2/GCA_001653235.2_ASM165323v2_genomic.gff.gz	gff	2017-07-10	2025-10-14				2025-06-20	832db668e033ee4bc7aa33e68445bcd3
GCA_947686815.1	rPodLil1.2	74358	Podarcis lilfordi	GenBank	UB (Universitat de Barcelona)	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/686/815/GCA_947686815.1_rPodLil1.2/GCA_947686815.1_rPodLil1.2_genomic.gff.gz	gff	2023-08-08	2025-10-14				2025-08-22	afe2883deb0930e1ac71d30a19e1773e
GCA_035222275.1	CBS112042p_1.0	2093777	Podospora bellae-mahoneyi	GenBank	Uppsala University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/222/275/GCA_035222275.1_CBS112042p_1.0/GCA_035222275.1_CBS112042p_1.0_genomic.gff.gz	gff	2024-01-12	2025-10-14				2024-01-13	66b2492cb3871fddc654a31336a0d49f
GCA_900290415.1	version1	48703	Podospora comata	GenBank	IED	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/290/415/GCA_900290415.1_version1/GCA_900290415.1_version1_genomic.gff.gz	gff	2018-10-22	2025-10-14				2021-09-25	b5e1b792932a43880165fe5aee525439
GCA_035222485.1	CBS124.78p_1.0	2609844	Podospora pseudoanserina	GenBank	Uppsala University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/222/485/GCA_035222485.1_CBS124.78p_1.0/GCA_035222485.1_CBS124.78p_1.0_genomic.gff.gz	gff	2024-01-12	2025-10-14				2024-01-13	c2be6d6f32453c74bcb644178969188d
GCA_035222375.1	CBS415.72m_1.0	2093779	Podospora pseudocomata	GenBank	Uppsala University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/222/375/GCA_035222375.1_CBS415.72m_1.0/GCA_035222375.1_CBS415.72m_1.0_genomic.gff.gz	gff	2024-01-12	2025-10-14				2024-01-13	1725634543e315d59c1df1b6e519d339
GCA_050084945.1	Pcal3.1	144036	Pogonomyrmex californicus	GenBank	University of Muenster	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/084/945/GCA_050084945.1_Pcal3.1/GCA_050084945.1_Pcal3.1_genomic.gff.gz	gff	2025-05-01	2025-10-14				2025-05-06	1b1a691083d7a5c9131c3703ad2a9b41
GCA_035222475.1	CBS411.78m_1.0	2093780	Podospora pseudopauciseta	GenBank	Uppsala University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/222/475/GCA_035222475.1_CBS411.78m_1.0/GCA_035222475.1_CBS411.78m_1.0_genomic.gff.gz	gff	2024-01-12	2025-10-14				2024-01-13	b905c6211c484d8c45a3cfdc520ca6b7
GCA_028583405.1	KU_S6	1090488	Pogonophryne albipinna	GenBank	Korea University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/583/405/GCA_028583405.1_KU_S6/GCA_028583405.1_KU_S6_genomic.gff.gz	gff	2023-02-10	2025-10-14				2025-06-24	d9d9b2f680e21267b689d52de327e9e4
GCA_018290095.1	Pv_5.2	319348	Polypedilum vanderplanki	GenBank	National Agriculture and Food Research Organization	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/290/095/GCA_018290095.1_Pv_5.2/GCA_018290095.1_Pv_5.2_genomic.gff.gz	gff	2021-05-13	2025-10-14				2025-06-22	a818549e7b76e5ba196f4de53b08b776
GCA_003073045.1	ASM307304v1	400727	Pomacea canaliculata	GenBank	Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/045/GCA_003073045.1_ASM307304v1/GCA_003073045.1_ASM307304v1_genomic.gff.gz	gff	2018-05-11	2025-10-14				2025-06-21	0a7f8951457f9ed19f7c1ab06af7fb97
GCA_002880775.3	Susie_PABv2	9601	Pongo abelii	GenBank	University of Washington	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/880/775/GCA_002880775.3_Susie_PABv2/GCA_002880775.3_Susie_PABv2_genomic.gff.gz	gff	2018-01-19	2025-10-14				2025-06-21	97be869bbc6eaaa344d6d2046b6f6190
GCA_029228515.1	Populus_alba_x_berolinensis.Group_A.v1.2	444605	Populus alba x Populus x berolinensis	GenBank	Northeast Forestry University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/228/515/GCA_029228515.1_Populus_alba_x_berolinensis.Group_A.v1.2/GCA_029228515.1_Populus_alba_x_berolinensis.Group_A.v1.2_genomic.gff.gz	gff	2023-03-20	2025-10-14				2025-06-26	667d0f72ad1b792a7a5c9ef6a7e5a43d
GCA_016835505.1	ASM1683550v1	55291	Polypterus senegalus	GenBank	BGI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/835/505/GCA_016835505.1_ASM1683550v1/GCA_016835505.1_ASM1683550v1_genomic.gff.gz	gff	2021-02-09	2025-10-14				2025-06-23	f8ae4734a401783946421a879752945e
GCA_029228485.1	Populus_alba_x_berolinensis.Group_B.v1.2	444605	Populus alba x Populus x berolinensis	GenBank	Northeast Forestry University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/228/485/GCA_029228485.1_Populus_alba_x_berolinensis.Group_B.v1.2/GCA_029228485.1_Populus_alba_x_berolinensis.Group_B.v1.2_genomic.gff.gz	gff	2023-03-20	2025-10-14				2025-06-26	106d9217229f406afb11389d2a83e358
GCA_005239225.2	ASM523922v2	43335	Populus alba	GenBank	Chinese Academy of Forestry	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/239/225/GCA_005239225.2_ASM523922v2/GCA_005239225.2_ASM523922v2_genomic.gff.gz	gff	2024-12-17	2025-10-14				2025-04-23	51c8868146b421e7121f0e4eee154606
GCA_029228505.1	Populus_alba_x_berolinensis.Group_C.v1.2	444605	Populus alba x Populus x berolinensis	GenBank	Northeast Forestry University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/228/505/GCA_029228505.1_Populus_alba_x_berolinensis.Group_C.v1.2/GCA_029228505.1_Populus_alba_x_berolinensis.Group_C.v1.2_genomic.gff.gz	gff	2023-03-20	2025-10-14				2025-06-26	3b09a850eaba1d85e6c2a9bbd83b2f13
GCA_015852605.2	ASM1585260v2	3696	Populus deltoides	GenBank	Nanjing Forestry University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/852/605/GCA_015852605.2_ASM1585260v2/GCA_015852605.2_ASM1585260v2_genomic.gff.gz	gff	2021-12-20	2025-10-14				2025-06-23	4efac93b3ba6a5c82dba9cc70964330f
GCA_018804465.1	PTv2	118781	Populus tomentosa	GenBank	Ori-Gene Co. Ltd.	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/804/465/GCA_018804465.1_PTv2/GCA_018804465.1_PTv2_genomic.gff.gz	gff	2021-06-09	2025-10-14				2025-06-23	727c1953328dc850e731861178e10ff0
GCA_000002775.4	P.trichocarpa_v4.1	3694	Populus trichocarpa	GenBank	US DOE Joint Genome Institute (JGI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/775/GCA_000002775.4_P.trichocarpa_v4.1/GCA_000002775.4_P.trichocarpa_v4.1_genomic.gff.gz	gff	2022-10-20	2025-10-14				2025-06-25	872b2722bafb9bfbe8cd867d7b590fb3
GCA_024362645.1	P.trichocarpa_Stettler_v1.1	3694	Populus trichocarpa	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/362/645/GCA_024362645.1_P.trichocarpa_Stettler_v1.1/GCA_024362645.1_P.trichocarpa_Stettler_v1.1_genomic.gff.gz	gff	2022-07-25	2025-10-14				2025-06-27	02eaa447e9b774827256924c5655b682
GCA_051991645.1	ASM5199164v1	3690	Populus x canadensis	GenBank	Chinese Academy of Forestry	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/991/645/GCA_051991645.1_ASM5199164v1/GCA_051991645.1_ASM5199164v1_genomic.gff.gz	gff	2025-08-13	2025-10-14				2025-08-13	6972d9e4b64e58613e65f5d58787d4fe
GCA_017918235.1	LU_Pher_1.0	2761500	Porcisia hertigi	GenBank	Lancaster University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/918/235/GCA_017918235.1_LU_Pher_1.0/GCA_017918235.1_LU_Pher_1.0_genomic.gff.gz	gff	2021-04-15	2025-10-14				2025-06-26	ad4da437d850f4803bd0c19a5581c6ed
GCA_028583415.1	ASM2858341v1	273540	Protea cynaroides	GenBank	University of Pretoria	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/583/415/GCA_028583415.1_ASM2858341v1/GCA_028583415.1_ASM2858341v1_genomic.gff.gz	gff	2023-02-10	2025-10-14				2025-06-24	ca7acf03c95685d751d15cd3be5d212b
GCA_020424065.1	ASM2042406v1	36596	Prunus armeniaca	GenBank	Liaoning Institute of Pomology	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/424/065/GCA_020424065.1_ASM2042406v1/GCA_020424065.1_ASM2042406v1_genomic.gff.gz	gff	2021-10-12	2025-10-14				2025-06-26	7af3a204df0a32eeeadf5583de66abe7
GCA_964259005.1	CUR.v1	36596	Prunus armeniaca	GenBank	MAX PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/259/005/GCA_964259005.1_CUR.v1/GCA_964259005.1_CUR.v1_genomic.gff.gz	gff	2024-08-31	2025-10-14				2024-09-06	2981b919fee9a10761d8829942a750f9
